Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P171640,Latin America and Caribbean,St. Vincent and the Grenadines,Dropped,SVG Disaster Risk Management Development Policy Credit with a Catastrophe Deferred Drawdown Option,"To strengthen Saint Vincent and the Grenadines legal, institutional and financial framework for enhanced disaster and climate risk m anagement.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P171640,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P164187,Latin America and Caribbean,Republic of Honduras,Dropped,Land Administration and Information Systems,The development objective of the Project is to improve the land management system and service delivery processes,,,https://projects.worldbank.org/en/projects-operations/project-detail/P164187,,,,,0,,,0,,,Investment Project Financing,B,,,,,,
P165178,Latin America and Caribbean,Argentine Republic,Dropped,"Capital Market, Infrastructure Bond Liquidity Facility",To generate the use of private sector financial instruments for the funding of public/private infrastructure projects.,Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P165178,,,,,0,,,0,,Argentine Republic,Investment Project Financing,F,,,,,,
P172719,Latin America and Caribbean,Republic of Colombia,Dropped,Northern Colombia Integrated Sustainable Landscapes Project,To strengthen integrated landscape planning and improve management of agricultural land in deforestation hotspots in select areas of  the Northern Andes of Colombia,,,https://projects.worldbank.org/en/projects-operations/project-detail/P172719,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P175723,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,Mato Grosso Sustainable Development of Family Farming,"To improve the access to markets, climate resilience, and land and environmental management of selected family farmers in the State of Mato Grosso.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P175723,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P175940,Latin America and Caribbean,United Mexican States,Pipeline,STRENGTHENING AGRICULTURE AND FOOD SYSTEMS BY PROMOTING ACCESS TO FINANCE PROJECT,Contribute to expanding access to finance and improve the economic and climate resilience of Targeted Beneficiaries.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P175940,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P177023,Latin America and Caribbean,Republic of Chile,Pipeline,EFE Santiago-Melipilla and Santiago-Batuco Rail Corridors,"The PDO is to (i) improve accessibility for public transport users and ii) increase the modal shift toward safe and low-carbon trans port in the targeted north and southwest corridors of the Santiago Metropolitan Region, as well as (iii) enhance EFEís operational s ustainability.",EFE Trenes de Chile,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177023,,,,,0,,,0,,Republic of Chile,Investment Project Financing,,Substantial,,,,,
P178570,Latin America and Caribbean,Dominican Republic,Pipeline,Second Electricity Reform for Sustainable Growth Development Policy Loan,"The Development Objective is to establish the policy foundations for: (i) strengthening sector governance, (ii) enhancing climate mi tigation and social and environmental sustainability, and (iii) improving the financial sustainability and operational performance o f the electricity sector.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P178570,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P178582,Latin America and Caribbean,Jamaica,Pipeline,JAMAICA: SOCIAL PROTECTION FOR INCREASED RESILIENCE AND OPPORTUNITY (SPIRO),"The Project development objective is to expand coverage of social protection in Jamaica and to strengthen its social protection deli very system, particularly its capacity to respond to shocks.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P178582,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P178861,Latin America and Caribbean,Plurinational State of Bolivia,Pipeline,Bolivia Resilient Water Management for Community and Household Irrigation Project,To improve integrated water resources management at the basin level and increase the resilience to climate variability of vulnerable   rural farmers in selected micro basins.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P178861,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180015,Latin America and Caribbean,Republic of Paraguay,Pipeline,Joining Efforts for an Education of Excellence in Paraguay,"To improve learning environments in selected schools and teacher training institutions, strengthen institutional frameworks in core priority areas, and in case of an Eligible Crisis or Emergency, respond promptly and effectively to it.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P180015,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180497,Latin America and Caribbean,Federative Republic of Brazil,Pipeline,BR State of Cear· Sustainable DPF,"The proposed standalone DPF aims to support the State of Cear· in pursuing a post-COVID recovery centered around three pillars: (i) strengthened public management, (ii) human capital development and (iii) service delivery, with a focus on the green economy and inn ovation, as outlined in the Cear· 2050 Vision Plan.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P180497,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P180622,Latin America and Caribbean,Argentine Republic,Pipeline,Inclusive Sewerage Expansion in the Metropolitan Area of Buenos Aires,Expand sewerage coverage in the Metropolitan area of Buenos Aires guarantying last mile connections and improving AySA's efficiency on drinking water operational parameters.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P180622,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180638,Latin America and Caribbean,Oriental Republic of Uruguay,Pipeline,Institutional strengthening for greater competitiveness in Uruguay,The Project Development Objective (PDO) is to improve efficiency in administrative services and promote an enabling business environ ment.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P180638,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P082442,Latin America and Caribbean,Federative Republic of Brazil,Dropped,HD Programmatic Sector Reform Loan 2,Project Development Objective (Note: will be disclosed in the MOS)  Board Schedule Comments,,,https://projects.worldbank.org/en/projects-operations/project-detail/P082442,,,,,0,,,0,,,Development Policy Lending,,,Other Education,Health,Social Protection,,
P094888,Latin America and Caribbean,Dominican Republic,Dropped,Institutional Strengthening TA,"The ISTAL's development objective is to enhance and sustain the quality of the country's economic growth through a more modern, transparent and efficient State that is accountable to its citizenry and capable of spurring sustainable economic development through increased competitiveness.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P094888,,,,,0,,,0,,,Technical Assistance Loan,C,,Other Public Administration,,,,
P086058,Latin America and Caribbean,United Mexican States,Dropped,DROPPED-MX Lifelong Learning APL 1,DON'T PUB DROPPED  The project will support the Government of Mexico to strengthen the ongoing efforts towards the establishement of a National System for Lifelong Learning and Training for the youth and adults.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P086058,,,,,0,,,0,,,Adaptable Program Loan,C,,Other Education,"Adult, Basic and Continuing Education",,,
P057453,Latin America and Caribbean,Argentine Republic,Dropped,ARGENTINA DRAINAGE INFRASTRUCTURE MANAGEMENT,THE PROPOSED INVESTMENTS WILL COMPLEMENT THE INVESTMENTS MADE UNDER THE FLOOD REHABILITATION PROJECT AND THE FLOOD PROTECTION PROJECT BY PROVIDING ADEQUATE DRAINAGE INFRASTRUCTURE IN KEY ECONOMICALLY ACTIVE URBAN AREAS.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P057453,,,,,0,,,0,,,Adaptable Program Loan,A,,Sewerage,Waste Management,"Other Water Supply, Sanitation and Waste Management",,
P057753,Latin America and Caribbean,Oriental Republic of Uruguay,Dropped,Maritime Management Project,(A)ENVIRONMENTAL IMPROVEMENTS IN PORTS & PREVENTION  &  CONTROL OF SHIP WASTES; (B)OIL SPILL CONTINGENCY PLANS & STRENGTHENING OF EMERGENCY RESPONSE CAPACITY;(C)IMPROVED STORAGE HANDLING  &TRANSPORT OF HAZARDOUS MATERIALS;(D) MARINE INFORMATION INFRASTRUCTURE; (E)NAVAL CARTOGRAPHY; (F) REGULATORY STRENGTHENING; AND (G) INSTITUTIONAL CAPACITY-BUILDING.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P057753,,,,,0,,,0,,,Specific Investment Loan,B,,Ports/Waterways,Sub-National Government,Fisheries,,
P058204,Latin America and Caribbean,Federative Republic of Brazil,Dropped,RF Indigenous Demonstration Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P058204,,,,,9000002,,,9000002,,,,C,,"Other Agriculture, Fishing and Forestry",Other Public Administration,Social Protection,,
P007471,Latin America and Caribbean,Jamaica,Dropped,Water & Sewerage Rehabilitation & Privatization Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007471,,,,,,,,,,,Specific Investment Loan,B,,,,,,
P121617,Latin America and Caribbean,Republic of Panama,Dropped,Road Asset Preservation,"The objective is to improve transport to markets and social services along selected primary and secondary corridors, through the preservation of road assets and strengthening the Ministry of Public Works (MOP) road management capacity.  ""The objective of the project is to improve access to markets and social services along selected transport corridors, through the rehabilitation and maintenance of road assets and the enhancement of the sector institutions in the preservation of those assets. The project will expand the ongoing government program for road network rehabilitation and maintenance and will improve the MOP technical capacity for road asset management.  The project comprises two components:  rehabilitation and routine maintenance of primary and secondary roads, and MOP#s capacity development for prioritization, planning, budgeting and implementation of maintenance activities.""",,,https://projects.worldbank.org/en/projects-operations/project-detail/P121617,,,,,0,,,0,,,Specific Investment Loan,B,,Roads and highways,,,,
P131602,Latin America and Caribbean,Republic of Honduras,Dropped,Sustainable rural energy services,The development objective for the proposed project is to enhance the enabling framework and business models to increase access to clean energy services in rural and peri-urban areas. This will be achieved through the promotion of public and private investments inrenewable energy for off-grid electrification and efficient cooking solutions.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P131602,,,,,13000000,,,13000000,,,Specific Investment Loan,B,,Renewable Energy Geothermal,Renewable Energy Solar,Renewable Energy Wind,,
P132416,Latin America and Caribbean,Argentine Republic,Dropped,AR PROSAP3 - Third Provincial Agricultural Development Project,"To increase productivity and sales for small and medium-scale producers supported by project activities. 

To reach its objective, the project will support capacity-building and investments geared toward a more efficient use of natural resources and energy, increased adaptation to climate change, long-term improvement in productivity and market access, overall contributing to an increased competitiveness and sustainability of agricultural production systems in the regional economies.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P132416,,,,,660000000,,,660000000,,,Investment Project Financing,B,,"Other Agriculture, Fishing and Forestry",Irrigation and Drainage,"Agricultural markets, commercialization and agri-business",,
P130129,Latin America and Caribbean,Latin America,Closed,HN Innov Approach Citizen Security,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P130129,,,,,0,,,0,,,Investment Project Financing,C,,Social Protection,,,,
P121006,Latin America and Caribbean,Republic of Peru,Pipeline,Indigenous Wisdom and Biomathematics: Amazonians Tackle Climate Change,"Combining ancestral knowledge with the latest in bio-mathematical software to analyze GIS data, the CCNN Kechwa Copal Sacha-Urku Estudios Amazonicos Community, and Urku Estudios Amazonicos, will use a DM grant to help1,500 indigenous people in the Peruvian Amazon better manage their production systems, protect their forest and increase their income.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P121006,,12/31/2012,,,199888,,,199888,,,Technical Assistance Loan,,,Forestry,,,,
P037003,Latin America and Caribbean,Co-operative Republic of Guyana,Dropped,National Protected Areas (GEF),"THE PROJECT WOULD ENABLE THE GOVT TO ESTABLISH A NATIONAL SYSTEM OF PROTECTED AREAS WHICH WOULD CONSERVE GLOBALLY-IMPORTANT BIOLOGICAL DIVERSITY, AS AN ESSENTIAL STEP TOWARDS THE SUSTAINABLE MANAGEMENT OF THE COUNTRY'S NATURAL RESOURCES, AND THE MAINTENANCE OF ACCESS TO INTERNATIONAL MARKETS FOR THESE RESOURCES.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P037003,,,,,0,,,0,,,UNIDENTIFIED,B,,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),Forestry,,
P007027,Latin America and Caribbean,Dominican Republic,Dropped,Private Sector Development Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007027,,,,,,,,,,,Technical Assistance Loan,C,,,,,,
P007925,Latin America and Caribbean,Republic of Paraguay,Dropped,TELECOM.REFRM,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007925,,,,,,,,,,,Technical Assistance Loan,C,,,,,,
P163487,Latin America and Caribbean,Republic of Honduras,Dropped,Water and Sanitation Sustainability Program in Honduras,The Project Development Objective (PDO) is to strengthen institutional capacity for water resources management and increase the effi ciency and reliability of water services in select areas of Tegucigalpa.,,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P163487,,,,,0,,,0,,,Investment Project Financing,B,,,,,,
P167131,Latin America and Caribbean,Republic of Guatemala,Dropped,Drop - Forest Governance and Livelihoods Diversification in Guatemala,To strengthen forest governance and increase access to diversified livelihoods activities for forest-dependent persons and communiti es in selected areas of Guatemala.,Instituto Nacional de Bosques (INAB),,https://projects.worldbank.org/en/projects-operations/project-detail/P167131,,,,,0,,,0,,Republic of Guatemala,Investment Project Financing,B,,,,,,
P176796,Latin America and Caribbean,Federative Republic of Brazil,Dropped,BRAZIL COVID-19 RESPONSE AND RECOVERY PROJECT,To increase COVID-19 vaccination coverage among the population of Brazil.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P176796,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P171283,Latin America and Caribbean,Sint Maarten,Dropped,Sint Maarten Road Connectivity and Resilience Improvement Project,The development objective is to improve connectivity in the project area between the western and eastern parts of the country and en hance resilience and safety in the road sector.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P171283,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P173504,Latin America and Caribbean,United Mexican States,Dropped,ACCESS TO POST-HARVEST INFRASTRUCTURE FINANCE FOR SMALL AND MEDIUM PRODUCERS,To expand the availability of finance for post-harvest infrastructure in selected value-chains.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P173504,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P178734,Latin America and Caribbean,Republic of El Salvador,Pipeline,El Salvador Water Sector Resilience Project,"The proposed Project Development Objective (PDO) is (i) to improve the quality, reliability and efficiency of water supply services in selected areas of El Salvador, and (ii) in case of an Eligible Crisis or Emergency, respond promptly and effectively to it.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P178734,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P178872,Latin America and Caribbean,Republic of Colombia,Pipeline,Colombia: BioCarbon Emissions Reduction Program Orinoquia,"Generate payments to the Program Entity for measured, reported, and verified Emission Reductions (ERs) from reduced deforestation, f orest degradation, enhancement of forest carbon stocks (REDD+), agriculture, and other land use sectors that meet the GHG accounting  requirements of the BioCF ISFL in the Orinoquia region of Colombia and to distribute ER payments in accordance with an agreed Benef it Sharing Plan (BSP).",,,https://projects.worldbank.org/en/projects-operations/project-detail/P178872,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P178932,Latin America and Caribbean,Republic of Colombia,Pipeline,Wastewater management for environmental restauration and water security in the Bogota River Basin,Improve water security through pollution control and wastewater management in the Rio Bogota basin,,,https://projects.worldbank.org/en/projects-operations/project-detail/P178932,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P179520,Latin America and Caribbean,Belize,Pipeline,Belize Renewable Integration and Resilient Energy System Project,To enable the integration of on-grid renewable energy and enhance the climate resilience and reliability of the Belize national electricity system.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P179520,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P179817,Latin America and Caribbean,Republic of Panama,Pipeline,Panama Climate Resilience and Green Growth DPL,The development objective is to establish policy foundations to foster low-emission and sustainable economic growth and climate chan ge resilience.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P179817,,,,,0,,,0,,,Development Policy Lending,,,,,,,
P179845,Latin America and Caribbean,Commonwealth of Dominica,Pipeline,Dominica Geothermal Risk Mitigation II Project,The Project Development Objective is to enable the development and integration of larger renewable geothermal energy capacity in Dom inica.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P179845,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180233,Latin America and Caribbean,Plurinational State of Bolivia,Pipeline,Tertiary Technical Education and Training Support Project,To support the formation of human capital through the acquisition of technical and vocational skills demanded in the productive sect ors of the economy.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P180233,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180349,Latin America and Caribbean,Dominican Republic,Pipeline,Health System Strengthening for Better Quality and Sustainability in the Dominican Republic,Improve the quality and sustainability of public healthcare services and strengthen public health stewardship capacity in the Domini can Republic.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P180349,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P180392,Latin America and Caribbean,Republic of Peru,Pipeline,Peru: Transitioning to a Climate-Resilient Water Sector,Improving the efficiency and climate resilience of Peru's water supply and sanitation (WSS) sector and selected WSS service provider s.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P180392,,,,,0,,,0,,,Investment Project Financing,,,,,,,
P046953,Latin America and Caribbean,Republica Bolivariana de Venezuela,Dropped,Banking Strengthening Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P046953,,,,,,,,,,,Specific Investment Loan,C,,,,,,
P050765,Latin America and Caribbean,Federative Republic of Brazil,Dropped,Power Market Development Project,THE PROJECT WILL SUPPORT THE DEVELOPMENT OF A COMPETITIVE MARKET FOR WHOLESALE POWER WITH SUBSTANTIAL PRIVATE PARTICIPATION BY BUILDING: (I) THE INSITUTIONAL CAPACITY TO REGULATE THE MARKET; (II) THE ORGANI- ZATION AND INFRASTRUCTURE TO FACILITATE ENERGY TRADE; (III) AN UNCONSTRAINED TRANSMISSION SYSTEM.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P050765,,,,,0,,,0,,,Specific Investment Loan,C,,(Historic)Other power and energy conversion,,,,
P053704,Latin America and Caribbean,Argentine Republic,Dropped,Health Insurance Reform Project (02),Project Development Objective (Note: will be disclosed in the MOS)  SISTER PROJECT TO HEALTH INSURANCE REFORM AR-40909.  IMPROVE THE EFFICIENCY AND EQUITY OF THE SOCIAL HEALTH INSURANCE SYSTEM THROUGH A SERIES OF POLICY REFORMS. Board Schedule Comments,,,https://projects.worldbank.org/en/projects-operations/project-detail/P053704,,,,,0,,,0,,,Sector Adjustment Loan,C,,"(Historic)Population, health and nutrition adjustment",,,,
P070071,Latin America and Caribbean,St. Vincent and the Grenadines,Dropped,ST. VINCENT:  OECS EDUCATION DEVELOPMENT PROJECT (APL 01),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P070071,,,,,0,,,0,,,Adaptable Program Loan,B,,Secondary Education,Tertiary Education,Central Government (Central Agencies),,
P039290,Latin America and Caribbean,Federative Republic of Brazil,Dropped,RF Amazon Fire and Deforestation Control Project,"TO MONITOR AND CONTROL DEFORESTATION AND FIRES IN PILOT AREAS OF THE AMAZON. The project is likely to be incorporated, via mamendment, into the Natural Resources Policy Project as a new component.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P039290,,,,,0,,,0,,,,D,,(Historic)Environmental institutions,,,,
P039808,Latin America and Caribbean,Republic of Panama,Dropped,DROPPED-PA/HEALTH SECT REFORM,SUPPORT MINISTRY OF HEALTH IMPROVE THE QUALITY AND EFFICIENCY OF HEALTH SERVICES.  THE PROJECT WOULD HELP SUPPORT A PROGRAM OF SECTOR REFORMS.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P039808,,,,,0,,,0,,,Specific Investment Loan,C,,Central Government (Central Agencies),Health,,,
P040114,Latin America and Caribbean,Republic of Ecuador,Dropped,GUAYAQUIL DRAINAGE & WATER & SANITATION,"INSTITUTIONAL CONSOLIDATION OF ECAPAG, AS REGULATOR, AND OF CONCESSION PROCESS, UPGRADE OF DRAINAGE SYSTEM.  EXTENSION OF WATER AND SEWERAGE NETWORKS TO LOW INCOME NEIGHBORHOODS AND PRIVATIZATION OF NEIGHBORING MUNICIPALITIES.?????????????",,,https://projects.worldbank.org/en/projects-operations/project-detail/P040114,,,,,0,,,0,,,Sector Investment and Maintenance Loan,A,,(Historic)Urban water supply,,,,
P074083,Latin America and Caribbean,Federative Republic of Brazil,Dropped,Rural Poverty Reduction Project - Alagoas,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P074083,,,,,0,,,0,,,Specific Investment Loan,B,,Other Transportation,"Other Industry, Trade and Services",Other Non-bank Financial Institutions,,
P064917,Latin America and Caribbean,Republic of Panama,Dropped,Panama Canal Watershed Management Project,"Project preparation has been delayed by 6 months due to problems in getting the preparation grant effective.  The grant legal agreement was provided to GOP in May 2002 following a two month delay while the Bank completed it's internal dialogue on setting the Standard Disbursement Percentage (SDP) for Panama and the application of SDPs to PHRD grants.  Subsequently, the issue of financing of taxes with GOP funds resulted in a lengthy approval process  on the part of Panama's Ministry of Finance.  It has only been as of mid-November 2002 that Finance has approved the grant agreement for signing and has committed to sign prior to December 15, 2002.  During the delay, the Ministry of Agriculture made substantial advances on the policy and institutional fronts such that conditions for finalizing the design and project documents are good.  An all out effort to finalize preparation and bring the project to the Board will be made during the second helf of FY03.  A December 2002 WB/FAO Investment Center mission to Panama has assisted to establish the conditions locally to finalize the preparation.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P064917,,,,,0,,,0,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry","Agricultural Extension, Research, and Other Support Activities",,,
P121004,Latin America and Caribbean,Belize,Pipeline,Helping the Q'eqchi (Keck-chee) Maya Thrive with Sustainable Forest Management,"Uncontrolled development, climate change, and social marginalization are threatening the livelihoods of the Q#eqchi people of southern Belize as well as the existence of several animal species. A DM grant will help the Sarstoon Temash Institute for Indigenous Management set up a community-based enterprise to manage forest resources so that the logging is sustainable. Protecting the forest will mitigate climate change, support biodiversity, and prevent soil erosion.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P121004,,7/31/2013,,,200000,,,200000,,,Technical Assistance Loan,,,Forestry,,,,
P113764,Latin America and Caribbean,United Mexican States,Dropped,MX PROCAMPO,"The objective is to support transfers made to producers under SAGARPA's agricultural support program PROCAMPO.  The proposed loan will support transfers made to producers under SAGARPA's agriultural support program, PROCAMPO",,,https://projects.worldbank.org/en/projects-operations/project-detail/P113764,,,,,0,,,0,,,Specific Investment Loan,B,,"Other Agriculture, Fishing and Forestry",,,,
P114888,Latin America and Caribbean,Latin America,Pipeline,Credits for Reforestation in the Amazon Reserve,"To implement the DM2008 winning project. Project's objective is to will link 600 families to a market rewarding the reforestation of reserve land based on the Brazilian #Fomento Florestal# legislation, expanding on a pilot that involves 63 families and has sold over USD 15,000 worth of reforestation credits. Reserve inhabitants will reforest fallow land with native trees and sell credits to local industries that are obliged to offset their wood consumption. The plantings will  evolve intodiverse agroforests for the sustainable production of timber and non-timber products.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P114888,,10/1/2011,,,189400,,,189400,,,Specific Investment Loan,,,Forestry,,,,
P008221,Latin America and Caribbean,Republica Bolivariana de Venezuela,Dropped,Irrigation Subsector Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P008221,,,,,,,,,,,Specific Investment Loan,C,,,,,,
P007051,Latin America and Caribbean,Republic of Ecuador,Closed,Highways Project (04),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007051,,12/31/1982,,,0,,,0,,,Specific Investment Loan,,,(Historic)Highways,,,,
P007083,Latin America and Caribbean,Republic of Ecuador,Closed,Rural Electrification Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007083,,,,,,,,,,,Specific Investment Loan,,,(Historic)Thermal,,,,
P007160,Latin America and Caribbean,Republic of El Salvador,Closed,Power Project (08),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P007160,,,,,,,,,,,Specific Investment Loan,,,(Historic)Electric power and other energy adjustment,,,,
P006386,Latin America and Caribbean,Federative Republic of Brazil,Closed,Intermodal Transport Industry Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006386,,,,,,,,,,,Specific Investment Loan,,,(Historic)Transportation adjustment,,,,
P006678,Latin America and Caribbean,Republic of Chile,Dropped,Regulatory Reform Technical Assistance Loan Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P006678,,,,,,,,,,,Technical Assistance Loan,C,,,,,,
P035742,Latin America and Caribbean,Republic of Trinidad and Tobago,Dropped,Public Sector Reform Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P035742,,,,,,,,,,,Specific Investment Loan,C,,,,,,
P037048,Latin America and Caribbean,Federative Republic of Brazil,Dropped,Biomass Integrated Gasification / Gas Turbine Project - Global Environmental Facility (GEF),TO DEVELOP COMMERCIALLY A WOOD-CHIP INTEGRATED GASIFICATION/GAS TURBINE BASED POWER GENERATION PROCESS TO REDUCE CARBON EMISSIONS AND HENCE GLOBAL WARMING.  THE FEASIBILITY STAGE IS BEING PROCESSED BY UNDP.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P037048,,,,,0,,,0,,,Specific Investment Loan,B,,(Historic)Oil and gas adjustment,,,,
P043165,Latin America and Caribbean,United Mexican States,Dropped,Air Quality Management and Sustainable Transport Project,"PROJECT IS A FOLLOW-UP OPERATION OF THE ONGOING FIRST URBAN TRANSPORT AND THE TRANSPORT AIR QUALITY MANAGEMENT PROJECTS. THE MAIN OBJECTIVES OF THE PROJECT ARE TO REDUCE TRANSPORT COSTS, IMPROVE AIR QUALITY AND HELP ESTABLISH A CONSISTENT AND INTEGRATED TRANSPORT/AIR QUALITY POLICY FRAMEWORK IN THE MEXICO CITY METROPOLITAN AREA.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P043165,,,,,0,,,0,,,Specific Investment Loan,B,,Roads and highways,ICT Services,Health,,
P097687,Latin America and Caribbean,Republic of Ecuador,Dropped,Galapagos and Ecuadorian Coast Natural Resources Management,"DON'T PUB DROPPED.  This task will assist the Ecuadorian government to prepare a program to promote integrated local economic development in the Eastern Pacific Tropical Coast. This includes the Galapagos Islands(3 municipalities) and the Pacific Coast of Ecuador (29 municipalities). The project will support the following objectives: a) improve the quality and effectiveness of municipal infrastructure investments b) create an environment that will encourage private sector investment in the Ecuadorian coast, to encourage migration trends from islands to the coast c) enhance the dialogue between local population in Galapagos and the donor community to better align the conservation efforts with the interest of the local community. This project is being prepared in close coordination with the donor community on both the coast and the islands (the Donor Round Table on Galapagos), local governments, NGOs, and in particular the two regional government authorities (INGALA and PMRC). The possible components identified for the project include a) strategic and regional assessements of the Large Marine Ecosystem, b) conservation and geotourism based LED including alternative economic activites for artisanal fisherman in the Galapagos, c) community based disaster prevention and management, d) disseminating new knowledge via traditional music/narrative methods, e) municipal territorial planning and street addressing systems for city management, f) support the municipality of Guayaquil in the planning of Isla Santay, and preparation of the disaster prevention mitigation strategy for the city, and g) establish an integrated decision support system for GOE, PMRC and INGALA.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P097687,,,,,0,,,0,,,Specific Investment Loan,A,,"Other Water Supply, Sanitation and Waste Management",Waste Management,Sewerage,,
P101341,Latin America and Caribbean,United Mexican States,Dropped,MX-Guerrero Decentralized Rural Transport for Territorial Development Loan,"The objective is to improve the efficiency and effectiveness of the State Government of Guerrero's investments in the transport sector and to promote rural access and rural development opportunities, in support of more inclusive growth in Guerrero. The project would build a transparent and participatory system for  This Guerrero Decentralized Infrastructure project would aim to improve the efficiency and impact of the state's infrastructure investments and expand infrastructure coverage, in particular roads, in support of a more inclusive growth in Guerrero. The project would build a transparent and participatory state system for the selection of projects and allocation of resources, furthering the Government's democratization objectives.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P101341,,,,,0,,,0,,,Specific Investment Loan,B,,Roads and highways,Sub-National Government,"Agricultural markets, commercialization and agri-business",,
P099446,Latin America and Caribbean,Republic of Peru,Dropped,PE-RESULTS IN NUTRITION SWAP,"The objective is to reduce chronic malnutrition by 5% in five
 years, while establishing a structure and monitoring system to accelerate the
 rate of malnutrition reduction beyond the five years.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P099446,,,,,0,,,0,,,Specific Investment Loan,B,,Social Protection,,,,
