Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Board Approval Date,Project Closing Date,Last Stage Reached,Financing Type,Current Project Cost,IBRD Commitment,IDA Commitment,Total IDA and IBRD Commitment,Grant Amount,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Theme 1,Theme 2
P083982,Latin America and Caribbean,Argentine Republic,Closed,AR Economic Recovery Support Structural Adjustment Loan (ERSAL),"The objective of this structural adjustment loan is to support Argentina's efforts to consolidate economic recovery and ensure long-term growth and employment creation through the expansion of domestic enterprise. This will be accomplished through improving the functioning of the financial sector, resolving disputes in public/private contracts in the utilities sector; increasing transparency in the executive and judicial branches of government; improving the investment climate and the enhancement of competitivenss and export potential of existing and new enterprises through systematic productivity gains, quality improvements and innovation.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P083982,2004-06-29T00:00:00Z,12/31/2006,,,1000000000,,,1000000000,,,Sector Adjustment Loan,C,,Other Public Administration,"Other Industry, Trade and Services",Other Non-bank Financial Institutions,,
P083851,Latin America and Caribbean,Republic of Honduras,Closed,Poverty Reduction Support Technical Assistance,"The objective of PRSTAC is to assist the Government of Honduras in improving its institutional capacity in the areas of participator y planning and monitoring, public expenditure management, accountability, public administration and public service delivery thereby facilitating the implementation of the country's Poverty Reduction Strategy.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P083851,2004-06-24T00:00:00Z,12/31/2010,,,12850000,,,12850000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),,,,
P064914,Latin America and Caribbean,Republic of Honduras,Closed,Forests and Rural Productivity,Increase the contribution of sustainable natural resources management to the incomes and quality of life of the rural poor in selected low-income municipalities with high agro-forestry potential.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P064914,2004-06-24T00:00:00Z,12/31/2012,,,32760000,,,32760000,,,Specific Investment Loan,B,,Forestry,"Agricultural Extension, Research, and Other Support Activities",Sub-National Government,,
P074758,Latin America and Caribbean,Republic of Honduras,Closed,HN PRSC,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P074758,2004-06-24T00:00:00Z,8/18/2005,,,58800000,,,58800000,,,Poverty Reduction Support Credit,C,,Other Public Administration,Social Protection,Other Education,,
P085302,Latin America and Caribbean,Republic of Ecuador,Closed,EC Institutional Reform,"Customs, procurement, civil service, and selected services are more efficient, effective, transparent and accountable. Reformed areas constitute models of state modernization to be expanded to other public sector areas",,,https://projects.worldbank.org/en/projects-operations/project-detail/P085302,2004-06-22T00:00:00Z,12/31/2008,,,24000000,,,24000000,,,Specific Investment Loan,C,,Central Government (Central Agencies),,,,
P086469,Latin America and Caribbean,St. Lucia,Closed,LC Disaster Management Project II,"The project aims at further reducing the country's vulnerability to adverse natural events (hurricane, floods, etc.) through investment in risk management activities.  As such, the objectives of the project are to further strengthen (a) infrastructure against the impact of adverse natural events (hurricanes, flooding, etc.) through the implementation of physical mitigation measures; (b) the response capacity in case of adverse natural event (hurricane, flooding, etc) through capacity building, equipment purchase and investment in emergency infrastructure; and (c) the institutional capacity of the various ministries and agencies dealing with disaster management through the provision of adequate facilities, critical equipment, technical assistance and training.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P086469,2004-06-22T00:00:00Z,12/31/2011,,,8900000,,,8900000,,,Specific Investment Loan,B,,"Other Water Supply, Sanitation and Waste Management",Social Protection,Central Government (Central Agencies),,
P087713,Latin America and Caribbean,Federative Republic of Brazil,Closed,BR  Bolsa Familia 1st APL,The broad objectives of the Government's Bolsa Família Program (BFP) are to reduce poverty and inequality and promote human capital investments among poor families (including indigenous and quilombola populations) through the provision of direct monetary transfers to poor families and incentives for investing in human capital.  The main objectives of this first phase APL include strengthening the Bolsa Familia program's BFPs ability to reduce poverty and inequality by: (a) consolidating conditional cash transfer programs and reducing gaps and duplications in coverage; (b) strengthening the system for identifying the target population; (c) developing a monitoring and evaluation system for the BFP; and (d)  strengthening the basic institutional functioning of the program.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P087713,2004-06-17T00:00:00Z,12/31/2009,,,7194900000,,,7194900000,,,Adaptable Program Loan,C,,Social Protection,Central Government (Central Agencies),Sub-National Government,,
P077257,Latin America and Caribbean,Republic of Ecuador,Closed,SECOND INDIGENOUS AND AFROECUADORIAN PEOPLES DEVELOPMENT PROJECT,To promote the empowerment and improved access to natural and financial resources for Indigenous and Afro-Ecuadorian Peoples within the framework of their own development and interculturalism.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P077257,2004-06-17T00:00:00Z,9/30/2009,,,44965000,,,44965000,,,Specific Investment Loan,B,,Primary Education,"Other Agriculture, Fishing and Forestry",Agro-industry,,
P051306,Latin America and Caribbean,Republic of Colombia,Closed,Peace and Development Project (1st Phase APL),"This additional financing remains with the same objectives as the original project: to assist vulnerable, low-income and displaced populations in rural and urban communities in the conflict affected region in order to reduce the risk of their exposure to conflict and mitigate the negative impact of possible derived effects.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P051306,2004-06-10T00:00:00Z,7/28/2014,,,30000000,,,30000000,,,Adaptable Program Loan,B,,Social Protection,Sub-National Government,"Adult, Basic and Continuing Education",,
P082466,Latin America and Caribbean,Republic of Colombia,Closed,CO Integrated Mass Transit Systems,"The development objective of the Project are to: (i) develop quality and sustainable BRTSs in selected medium and large cities to improve mobility along the most strategic mass transit corridors; (ii) improve accessibility for the poor through feeder services and fare integration; (iii) build greater institutional capacity at the national level in order to formulate integrated urban transport policies, and at the local level in order to improve urban transport planning and traffic management.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P082466,2004-06-10T00:00:00Z,12/31/2012,,,464000000,,,464000000,,,Specific Investment Loan,B,,Urban Transport,Central Government (Central Agencies),Sub-National Government,,
P070371,Latin America and Caribbean,United Mexican States,Closed,Mexico Affordable Housing and Urban Poverty Programmatic Sector Adjustment Loan,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P070371,2004-06-08T00:00:00Z,12/31/2004,,,100000000,,,100000000,,,Sector Adjustment Loan,B,,Social Protection,Central Government (Central Agencies),Banking Institutions,,
P080149,Latin America and Caribbean,United Mexican States,Closed,MX-Decentralized Infrastructure Reform and Development Loan,"As defined in loan agreement, the PDO is to: Improve the provision and performance of the transport, water and sanitation, and housing sectors in Guanajuato State.  Four PDO indicators will be used to assess progress: 1.   Percent of state road network, managed by the Secretaria de Obras Publicas, that is in good or fair condition.  Intermediate outcome indicator will be the share of road work program that has been derived using the HDM4 methodology for planning and maintenance decisions. 2.   Increase use of water and sanitation services by consumers (measured by volume of water sold in municipal capitals). Intermediate PDO: % of municipal operators that show a 10% improvement in revenue/production ratios. 3.   Housing institute, IVEG, implements low-income housing program using clear eligibility and subsidy criteria and charging a real interest rate. Intermediate PDO: % of loans issued by IVEG targeted to low-income consumers. 4.   State fiduciary and environmental procedures and systems have improved.  Intermediate PDO: # project implementation agencies that have in place systems and trained staff for procurement planning, financial management, implementation of environmental and social safeguards and consultation process.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P080149,2004-06-08T00:00:00Z,12/31/2009,,,300000000,,,300000000,,,Sector Investment and Maintenance Loan,F,,Rural and Inter-Urban Roads,,,,
P078220,Latin America and Caribbean,Republic of Colombia,Closed,COLOMBIA - Amoya River Environmental Services,"The development objective is to contribute to the reduction of greenhouse gas (GHG) emission from the power sector in Colombia through the promotion of an 80MW, run-of-river, generation facility. Once in operation, the project is expected to displace an estimated1.87 million metric tons (Mmt) of carbon dioxide equivalent (CO2e) up to 2012, and an estimated 4.56 Mmt CO2e up to 2019. It will also support an environmental and social program that will contribute to improvements in the welfare of the community in the area project, and the protection of the local environment.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P078220,2004-05-24T00:00:00Z,12/31/2019,,,98000000,,,98000000,,,Specific Investment Loan,B,,Renewable energy,Water Supply,,,
P073267,Latin America and Caribbean,Organization of Eastern Caribbean States,Closed,OECS Protected Areas and Associated Livelihoods Project,"Development/Global Objective.  To contribute to the conservation of biodiversity of global importance in the participating countries of the Organization of Eastern Caribbean States (OECS) by removing barriers to the effective management of protected areas (PAs), and increasing the involvement of civil society and the private sector in the planning, management and sustainable use of these areas. This will be achieved by: (i) strengthening national and regional capacities in the sound management of PAs;(ii) establishing or strengthening a number of demonstration PAs; (iii) providing economic sustainable opportunities for environmentally compatible livelihoods in buffer zones of project-supported PAs; and (iv) involving communities, civil society and private sector in the participatory management of the PAs. (The six OECS participating countries are: Antigua &Barbuda, Dominica, Grenada, St. Kitts &Nevis, Saint Lucia, and St. Vincent & the Grenadines).",,,https://projects.worldbank.org/en/projects-operations/project-detail/P073267,2004-05-20T00:00:00Z,7/31/2011,,,7571000,,,7571000,,,Specific Investment Loan,B,,Central Government (Central Agencies),"Other Agriculture, Fishing and Forestry",Social Protection,,
P080830,Latin America and Caribbean,Federative Republic of Brazil,Closed,BR Maranhao Integrated Program: Rural Poverty Reduction Project,"To reduce poverty by increasing the Human Development Index (HDI) from 0.647 to 0.700 by 2007, through: (i) strengthening results-based management capacity at State level for planning, cross-sectoral integration, monitoring and evaluation of public policies and investments under Maranhao's PPA; (ii) supporting cross-sectoral integration of development actions at the municipal and local levels by implementing integrated municipal development plans and introducing State-municipal performance agreements; (iii) financing demand-driven community investments for income generation, health and sanitation, education, culture, environmental management and others impacting HDI and environmental sustainability; (iv) strengthening municipal governance through the participation of community associations and municipal councils in decisions relating directly to improvements in living conditions of the rural poor, and through capacity-building focused on integrating environmental sustainability issues in the decision-making process.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P080830,2004-05-18T00:00:00Z,12/31/2008,,,40000000,,,40000000,,,Specific Investment Loan,B,,Primary Education,Health,"Other Agriculture, Fishing and Forestry",,
P077826,Latin America and Caribbean,Republic of Nicaragua,Closed,Broad-Based Access to Financial Services,"The Project Development Objective is to improve access to financial services provided by sound, profitable financial institutions for low-income households and micro and small businesses.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P077826,2004-05-18T00:00:00Z,12/31/2012,,,80770000,,,80770000,0,,Technical Assistance Loan,C,,Banking Institutions,Other Non-bank Financial Institutions,Services,,
P083013,Latin America and Caribbean,Federative Republic of Brazil,Closed,VIGISUS APL 2 - Disease Surveillance & Control,"The objectives of the Project are two-fold: (i) reduce mortality and morbidity from communicable and non-communicable diseases and exposure to risk factors associated with ill health, and (ii) improve the health outcomes of specially vulnerable groups including indigenous populations and Quilombo (descendents of slaves) communities.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P083013,2004-05-18T00:00:00Z,12/31/2009,,,200000000,,,200000000,,,Adaptable Program Loan,C,,Health,Central Government (Central Agencies),Sub-National Government,,
P068124,Latin America and Caribbean,Oriental Republic of Uruguay,Closed,Energy Efficiency Project,"The development objective of the project is to increase the demand for and competitive supply of energy efficient goods and services, contributing to : (a) increased efficiency of energy use; (b) reduced reliance of the Uruguayan economy on imported energy and fuels; and (c) reduced emission from the energy sector.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P068124,2004-05-13T00:00:00Z,12/31/2011,,,21160000,,,21160000,"6,880,000",,Specific Investment Loan,F,,Other Energy and Extractives,Central Government (Central Agencies),,,
P083244,Latin America and Caribbean,Republic of Honduras,Closed,Nuestras Raices Program,"The project development objective is that indigenous and Afro-Honduran groups have increased participation in the holistic development processes of their communities and their nation. This will be achieved by strengthening the communities. local capacity to build sustainable organizations, development projects, and cultural identity.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P083244,2004-05-04T00:00:00Z,7/31/2010,,,16700000,,,16700000,,,Specific Investment Loan,B,,Social Protection,Health,"Other Water Supply, Sanitation and Waste Management",,
P088909,Latin America and Caribbean,Republic of Peru,Closed,Client Poverty Levels of Financial Institutions in Peru,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P088909,2004-04-15T00:00:00Z,,,,90000,,,90000,,,Technical Assistance Loan,C,,Micro- and SME finance,,,,
P071025,Latin America and Caribbean,Argentine Republic,Closed,AR-Provincial Maternal-Child Health Investment Project  (1st. phase APL),"The proposed loan is an integral part of the Government of Argentina's poverty reduction program and aims to support the implementation of the Maternal and Child Health Insurance Program.  The project will contribute to: (a) stop the increase in infant mortality and further reduce it; (b) support the implementation of a significant change in health service contracting and management at provincial level, and (c) strengthen the stewardship capacity of the national and provincial mi nistries of health.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P071025,2004-04-15T00:00:00Z,7/31/2010,,,135800000,,,135800000,,,Adaptable Program Loan,C,,Public Administration - Health,Health,Central Government (Central Agencies),,
P088724,Latin America and Caribbean,Republic of Nicaragua,Closed,Preparation of Commercial Debt Reduction Program,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P088724,2004-04-13T00:00:00Z,,,,800000,,,800000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),Banking Institutions,Capital Markets,,
P076722,Latin America and Caribbean,Co-operative Republic of Guyana,Closed,HIV/AIDS PREVENTION & CONTROL PROJECT,This project intends to slow the increase of HIv infections and mortality due to HIV/AIDS by: (a) Preventing and controlling the transmission of HIV and Sexually Transmitted Infections (STIs); (b) Prolonging and improving the quality of life of people living with AIDS; and (c) Mitigating the negative impact of HIVIAIDS on persons infected and affected by the disease.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P076722,2004-03-30T00:00:00Z,6/30/2010,,,50000000,,,50000000,,,Adaptable Program Loan,B,,Health,Central Government (Central Agencies),Social Protection,,
P078891,Latin America and Caribbean,Republic of Nicaragua,Closed,PUBLIC SECTOR TECHNICAL ASSISTANCE PROJECT,"The project is geared to support the Government's public sector modernization program in the areas of fiscal and financial managemen t, administrative and civil service reform, and strategic planning and monitoring; thereby supporting the country's governence agend a under its Poverty Reduction Strategy and its National Development Plan.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P078891,2004-03-25T00:00:00Z,6/30/2010,,,48500000,,,48500000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),,,,
P080721,Latin America and Caribbean,Caribbean,Closed,THE PAN CARIBBEAN PARTNERSHIP AGAINST HIV/AIDS,"The development objectives of the project is to expand, consolidate and effectively coordinate regional support to the Caribbean Community member countries in reducing the impact of HIV/AIDS on the human and economic development of the Caribbean by providing knowledge and tools for informing and mobilizing decision makers; promoting the rights of persons living with HIV/AIDS (PLWHA); combating stigma and discrimination; strengthening clinical, laboratory and diagnostic tools; strengthening monitoring and evaluation (surveillance,reporting and information systems; and,  strengthening capacity for regional institutions providing support to member countries.  The benefits of the regional project are expected to accrue equitably across all countries.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P080721,2004-03-25T00:00:00Z,6/30/2010,,,29400000,,,29400000,,,Adaptable Program Loan,B,,Social Protection,Health,Central Government (Central Agencies),,
P073438,Latin America and Caribbean,Republic of Peru,Closed,Justice Services Improvement,"The overall objective of the project is to set the foundation for a long term, participatory and sustainable reform process for Peru's justice sector.  Specific objectives are: (a) strengthen instituional capacity to lead the reform process and achive specific improvements in justice services delivery, in particular in the Judiciary and in selected project districts; (b)establish human resource management systems that ensure independence, transparency and integrity; and (c)enhance access to justice services for Peruvian society, in particular the poor.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P073438,2004-03-04T00:00:00Z,3/31/2010,,,15200000,,,15200000,,,Technical Assistance Loan,C,,Central Government (Central Agencies),,,,
P055991,Latin America and Caribbean,Republic of Honduras,Closed,Land Administration Program,"The project's development objective is: To establish and operate an integrated and decentralized land administration system (composed of public and private entities) which provides users in the project area with accurate information on urban and rural parcels and effective land administration services (e.g., purchases, mortgages, cadastral and registry certifications) in a timely and cost-effective manner",,,https://projects.worldbank.org/en/projects-operations/project-detail/P055991,2004-02-26T00:00:00Z,4/30/2010,,,38900000,,,38900000,"7,900,000",,Adaptable Program Loan,B,,"Other Agriculture, Fishing and Forestry",Central Government (Central Agencies),Sub-National Government,,
P080827,Latin America and Caribbean,Federative Republic of Brazil,Closed,Brazil First Programmatic Loan for Sustainable and Equitable Growth,Project Development Objective (Note: will be disclosed in the MOS)  To improve investment climate and reduce logistic costs in order to enhance exports and growth. Board Schedule Comments,,,https://projects.worldbank.org/en/projects-operations/project-detail/P080827,2004-02-19T00:00:00Z,12/31/2004,,,745050000,,,745050000,,,Programmatic Structural Adjustment Loan,U,,"Other Industry, Trade and Services",Banking Institutions,Other Transportation,,
P085433,Latin America and Caribbean,Dominican Republic,Closed,Dominican Republic Social Crisis Response Adjustment Loan,"There are two central objectives for the SCRAL.  The first is to support the Government's response to the social impacts of the current financial and economic crisis. The poorest are least able to withstand this sudden reduction in their real incomes, and least able to cope with rising food prices, utility prices and the prolonged blackouts affecting their homes and enterprises. The second objective of the loan is to stimulate continuing and overdue policy reforms in the social and electricity sectors, both of which are key to an effective crisis response and performing well below their potential. Social services in education, health and social assistance have long been inadequate to raise the social outcomes of the Dominican Republic on a par with other Latin American countries of similar per capita income. Social assistance programs in particular suffer from substantial structural deficiencies. The power sector is financially unsustainable, and burdened by excessive subsidies to better off consumers, low collection rates and weak supervision. These development objectives remain valid and achievable.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P085433,2004-02-12T00:00:00Z,8/31/2005,,,300000000,,,300000000,,,Structural Adjustment Loan,U,,Social Protection,Health,Central Government (Central Agencies),,
P078838,Latin America and Caribbean,Dominican Republic,Closed,Financial Sector Technical Assistance,"The first project development objective (PDO) will consist of strengthening the institutional capacity of the monetary authorities to improve the design and implementation of monetary and fiscal policies. The FTAL will achieve this objective by helping the Central Bank to define a strategy to re-capitalize the Central Bank in view of the large quasi-fiscal deficit it is incurring as a result of the banking crisis management; by developing the monetary and financial regulations to be issued by the Monetary Board required by the recently approved LMF and; by helping the Ministry of Finance to implement an efficient debt management strategy. The second PDO will consist of strengthening the institutional capacity of the financial regulatory agencies to reduce risks and increase efficiency, transparency and accountability of financial activities. The FTAL will achieve this objective by strengthening the institutional capacity of the Banking, Securities, Insurance and Pension Superintendencies, with particular emphasis in the institutional development of the Superintendency of Banks and; by modernizing the financial infrastructure, particularly the country's payments and securities settlement systems. While the restructuring of the project did not contemplate changes in the project's development objectives, it has to be noted that the Superintendence of Insurance will not continue participating in the program, as the government has requested that the funds assigned to the Superintendence if Insurance be reassigned equally among the other implementing agencies.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P078838,2004-02-12T00:00:00Z,12/31/2011,,,114540000,,,114540000,,,Technical Assistance Loan,C,,Banking Institutions,Capital Markets,Insurance and Pension,,
P082715,Latin America and Caribbean,Dominican Republic,Closed,Power Sector Technical Assistance Project,"The objective of the Project is to provide technical assistance to the Borrower to: (a) reinforce its transmission network and restore the financial sustainability of the power sector; (b) strengthen its power sector institutions in charge of consumer protection, policy making and portfolio management; (c) increase the supply of affordable energy to the poor; and (d) reduce potential negative environmental impacts.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P082715,2004-02-12T00:00:00Z,12/31/2010,,,11000000,,,11000000,,,Technical Assistance Loan,C,,Other Energy and Extractives,,,,
P082781,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Bolivia First Programmatic Bank and Corporate Sector Restructuring Program (BCRP) Adjustment Loan,"The broader policy objective of this programmatic Loan/Credit is to support the Government's Bank and Corporate Restructuring Program (BCRP), aimed at strengthening the financial and corporate sectors, lowering systemic risks and reducing the probability of crises. This would provide an enabling environment to restart prudent lending, ultimately boosting economic growth.  The DOs are grouped into the following areas: Organizational arrangements to manage systemic bank and corporate restructuring; Legal clarity on appropriate distribution of regulatory powers; Bank and corporate diagnosis; Prudential strengthening and prompt corrective action; Bank resolution framework; Corporate restructuring and bankruptcy; Anti-money laundering.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P082781,2004-02-10T00:00:00Z,6/30/2006,,,30000000,,,30000000,,,Sector Adjustment Loan,C,,Banking Institutions,"Other Industry, Trade and Services",Law and Justice,,
P078841,Latin America and Caribbean,Commonwealth of Dominica,Closed,Dominica Economic Recovery Support Operation,"Project Development Objective (Note: will be disclosed in the MOS) The ERSO supports the Government.s near-term immediate objectives of: (a) restoring fiscal balance by promoting actions to improve  financial and debt management, reinforce the Government's budget constraint and achieve sustainable expenditure reductions through public sector reform (b) encouraging a resumption of growth, by supporting actions to strengthen the financial sector, increase the productivity of the public sector investment program, and improving the climate for private investment through reforms in port operations and petroleum pricing,,,,  Board Schedule Comments",,,https://projects.worldbank.org/en/projects-operations/project-detail/P078841,2004-01-29T00:00:00Z,6/30/2004,,,3000000,,,3000000,,,Structural Adjustment Loan,U,,Other Non-bank Financial Institutions,,,,
P082885,Latin America and Caribbean,Republic of Nicaragua,Closed,NICARAGUA PRSC I,"To support the implementation of key poverty-reduction actions in Nicaragua's PRSP in the areas of: (i) public institutions an governance, (ii) human capital of the poor and vulnerable population and (iii) broad-based growth.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P082885,2004-01-22T00:00:00Z,12/31/2006,,,76000000,,,76000000,,,Poverty Reduction Support Credit,C,,Other Public Administration,Primary Education,"Other Agriculture, Fishing and Forestry",,
P078143,Latin America and Caribbean,Argentine Republic,Closed,Enabling Activity for 2nd National Communication of Argentine Goverment to the Convention on Climate Change (GEF),,,,https://projects.worldbank.org/en/projects-operations/project-detail/P078143,2003-12-18T00:00:00Z,3/31/2007,,,1640000,,,1640000,,,Specific Investment Loan,C,,Central Government (Central Agencies),,,,
P082037,Latin America and Caribbean,Republic of Chile,Closed,Social Protection Technical Assistance,The objectives of the Social Protectin Technical Assistance Loan are to support the efforts of the Government of Chile to implement Chile Soidario and lay the f oundation of a national system of social protection.,,,https://projects.worldbank.org/en/projects-operations/project-detail/P082037,2003-12-18T00:00:00Z,1/31/2013,,,10710000,,,10710000,,,Technical Assistance Loan,C,,Social Protection,,,,
P087661,Latin America and Caribbean,Plurinational State of Bolivia,Closed,Emergency Economic Recovery Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P087661,2003-12-16T00:00:00Z,6/30/2004,,,169500000,,,169500000,,,Emergency Recovery Loan,U,,Central Government (Central Agencies),Crops,Health,,
P086543,Latin America and Caribbean,Republic of Paraguay,Closed,PY Economic Recovery Loan,"Project Development Objective (Note: will be disclosed in the MOS)  The proposed project will provide initial support to the incoming administration to introduce significant adjustment and reform measures in areas such as pensions, customs and tax administration, and general public sector management. The co-task manager for this operation is Maria Luisa Masutti. Board Schedule Comments",,,https://projects.worldbank.org/en/projects-operations/project-detail/P086543,2003-12-16T00:00:00Z,12/31/2004,,,80000000,,,80000000,,,Structural Adjustment Loan,U,,Central Government (Central Agencies),Public Administration - Social Protection,Banking Institutions,,
P060573,Latin America and Caribbean,Federative Republic of Brazil,Closed,TOCANTINS SUSTAINABLE REGIONAL DEVELOPMENT PROJECT,"The project development objective is to contribute to raising living standards and to reducing inequalities and regional disparities by improving access to markets, job opportunities, infrastructure and social services for rural communities in Tocantins' poorest regions, while ensuring sustainable use of natural resources and the protection of fragile ecosystems.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P060573,2003-12-09T00:00:00Z,10/31/2011,,,100000000,,,100000000,,,Sector Investment and Maintenance Loan,A,,Rural and Inter-Urban Roads,,,,
P035752,Latin America and Caribbean,United Mexican States,Closed,Integrated Irrigation Modernization Project,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P035752,2003-12-09T00:00:00Z,9/30/2009,,,528030303,,,528030303,,,Specific Investment Loan,B,,Irrigation and Drainage,Crops,Central Government (Central Agencies),,
P074021,Latin America and Caribbean,Republic of Peru,Closed,LIMA TRANSPORT,"The main objective of the project is to assist the Municipality of Metropolitan Lima (MML) in enhancing the economic productivity and the quality of life within the Lima Metropolitan area through improving mobility and accessibility for the metropolitan population, especially in the peri-urban poor neighborhoods by establishing an efficient, reliable, cleaner and safer mass rapid transit system.  The specific project development objectives are to: (i) implement the new mass rapid transit system on the basis of a Public Private Partnership (PPP) with concessioned bus corridor/feeder routes operations and fare collection system; (ii) improve access within low income areas through facilitating the use of low cost transport alternatives, such as bicycles and walking; (iii) strengthen the local institutional capacity to regulate and manage the metropolitan transport system on a sustainable basis; and (iv) reduce the negative environmental impact of motorized transport in Lima.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P074021,2003-12-09T00:00:00Z,6/30/2010,,,7930000,,,7930000,,,Specific Investment Loan,B,,Other Transportation,Sub-National Government,Social Protection,,
P035740,Latin America and Caribbean,Republic of Peru,Closed,Lima Urban Transport Project,"The main objective of the project is to assist the Municipality of Metropolitan Lima (MML) in enhancing the economic productivity and the quality of life within the Lima Metropolitan area through improving mobility and accessibility for the metropolitan population, especially in the peri-urban poor neighborhoods by establishing an efficient, reliable, cleaner and safer mass rapid transit system.  The specific project development objectives are to: (i) implement the new mass rapid transit system on the basis of a Public Private Partnership (PPP) with concessioned bus corridor/feeder routes operations and fare collection system; (ii) improve access within low income areas through facilitating the use of low cost transport alternatives, such as bicycles and walking; (iii) strengthen the local institutional capacity to regulate and manage the metropolitan transport system on a sustainable basis; and (iv) reduce the negative environmental impact of motorized transport in Lima.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P035740,2003-12-09T00:00:00Z,4/30/2011,,,142300000,,,142300000,"45,000,000",,Specific Investment Loan,B,,Other Transportation,Sub-National Government,Social Protection,,
P035751,Latin America and Caribbean,United Mexican States,Closed,Community Forestry II (PROCYMAF II),"The objective of PROCYMAF II is to asist indigenous communities and ejidos that own forests in priority regions of Durango, Guerrero , Jalisco, Michoacan, Oaxaca and Quintana Roo to improve the management and conservation of their forest resources and to generate a lternative sources of income in a sustainable manner.",,,https://projects.worldbank.org/en/projects-operations/project-detail/P035751,2003-12-09T00:00:00Z,12/31/2008,,,28900000,,,28900000,,,Specific Investment Loan,B,,Forestry,Sub-National Government,Social Protection,,
P082871,Latin America and Caribbean,Republic of Peru,Closed,Programmatic  Decentralization and Competitiveness SAL,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P082871,2003-12-02T00:00:00Z,12/31/2004,,,150000000,,,150000000,,,Programmatic Structural Adjustment Loan,U,,Sub-National Government,Central Government (Central Agencies),"Other Industry, Trade and Services",,
P078088,Latin America and Caribbean,Republic of Chile,Closed,Social Protection Sector Adjustment Loan - DDO,,,,https://projects.worldbank.org/en/projects-operations/project-detail/P078088,2003-11-25T00:00:00Z,1/6/2007,,,200000000,,,200000000,,,Sector Adjustment Loan,C,,Social Protection,Central Government (Central Agencies),Other Education,,
P073985,Latin America and Caribbean,Republic of Chile,Closed,Sustainable Transport and Air Quality for Santiago (GEF),"1.1. To help reduce greenhouse gases (GHG) from ground transport in Santiago through the promotion of a long-term modal shift to more efficient and less polluting forms of transport, and the adoption of sustainable low-GHG transport measures. To that end, the project will support the implementation of the 2000-2010 Urban Transport Plan for Santiago (TRANSANTIAGO, formerly known as PTUS), a comprehensive multi-sector plan, which is consistent with the overall objectives of the GEF operational program on sustainable transport.  The plan specific objectives are to (i) maintain share of public transport (60% of total trips); (ii) promote rational management of transport demand, internalizing all costs from car travel; (iii) promote land-use policies that take into account environmental and transport dimensions helping reduce the average trip length;  (iv) promote better coordination between agencies dealing with transport related policies and issues; and (v) reduce emissions of air pollutants from public transport (70% of PM10 and 45% of NOx emissions from 1997 levels). 1.2.,,To help improve air quality of Santiago, through reducing emissions of air pollutants like SOx, CO, PM, and NOx (which together with VOCs contribute to the formation of smog or tropospheric ozone (O3)).",,,https://projects.worldbank.org/en/projects-operations/project-detail/P073985,2003-11-25T00:00:00Z,9/30/2009,,,13985452,,,13985452,,,Specific Investment Loan,C,,Other Transportation,Central Government (Central Agencies),Sub-National Government,,
